source,split,original_index,audio_path,speaker_id,gender,age,sentence,word,target_sound,phone,phone_score,label
speechocean762,test,1948,069020075.wav,speechocean_6902,m,12,SHE MUST BE MADE TO STAY,must,s,S,0.0,unclear
speechocean762,test,1484,029170104.wav,speechocean_2917,m,19,OIL PRICES ALSO ROSE SHARPLY,prices,r,R,2.0,clear
speechocean762,train,1505,030830033.wav,speechocean_3083,f,10,I WANTS WORK AND ITS IS MY RIGHT,right,r,R,2.0,clear
speechocean762,train,223,001030048.wav,speechocean_0103,m,6,ZERO NINE THREE,three,th,TH,1.8,clear
speechocean762,test,2401,096310002.wav,speechocean_9631,m,26,SHE SMILED FOR THE FIRST TIME THAT DAY.,first,s,S,0.0,unclear
speechocean762,test,1345,024480127.wav,speechocean_2448,f,19,WOULD IT BE POSSIBLE FOR US TO DO AN INTERVIEW,us,s,S,2.0,clear
speechocean762,test,2218,096010022.wav,speechocean_9601,m,25,IT IS NOT THE FACE HE KNOWS THOUGH.,is,z,Z,1.8,clear
speechocean762,test,1229,021160188.wav,speechocean_2116,f,20,WHAT IS THIS A JOKE,this,s,S,2.0,clear
speechocean762,test,1733,050170131.wav,speechocean_5017,f,10,LEAVE IT WHERE IT'S IT'S AND BEGIN ABOUT YOURSELF,where,r,R,2.0,clear
speechocean762,train,420,008130061.wav,speechocean_0813,f,20,IT WAS JUST LIKE A SPRING TRAINING PLAY,training,r,R,2.0,clear
speechocean762,train,2313,096240014.wav,speechocean_9624,m,29,"IF SO, THE SOONER HE WAS BACK THERE THE BETTER.",there,r,R,0.4,unclear
speechocean762,train,1956,075510144.wav,speechocean_7551,f,13,SHE WAS BETWEEN SIXTEEN AND SEVENTEEN YEARS OLD,was,z,Z,1.8,clear
speechocean762,train,1036,021680332.wav,speechocean_2168,f,20,THAT WAS WHY WE SHIFTED,was,z,Z,1.8,clear
speechocean762,train,998,020890346.wav,speechocean_2089,f,20,WHAT WAS SO SPECIAL ABOUT THIS SONG,was,z,Z,1.8,clear
speechocean762,test,737,011350318.wav,speechocean_1135,m,25,IT WAS ONLY A NOTE A FEW LINES,was,z,Z,1.8,clear
speechocean762,train,2436,096430018.wav,speechocean_9643,f,25,SO EVERYONE WOULD BE SATISFIED.,everyone,r,R,0.0,unclear
speechocean762,test,1276,023270319.wav,speechocean_2327,f,22,I WANT YOUR GOOD NOTHING SO MUCH AS THAT,nothing,th,TH,2.0,clear
speechocean762,train,776,014070341.wav,speechocean_1407,m,24,OF ALL SUBJECTS OF DISCUSSION THIS IS THE MOST DIFFICULT,subjects,s,S,0.4,unclear
speechocean762,train,2206,096130007.wav,speechocean_9613,f,33,THERE IS NO PLACE FOR ME IN HIS HEART.,heart,r,R,0.0,unclear
speechocean762,test,2115,091070143.wav,speechocean_9107,m,15,SHE SENDS YOUR HER REGARD,regard,r,R,2.0,clear
speechocean762,test,406,005630142.wav,speechocean_0563,f,22,AUSTRALIA WHAT IS WRONG WITH YOU,with,th,TH,2.0,clear
speechocean762,train,2452,096450014.wav,speechocean_9645,f,20,NOT THAT THERE'S ANYTHING WRONG WITH YOUR THING.,thing,th,TH,2.0,clear
speechocean762,test,1476,028970273.wav,speechocean_2897,m,20,THIS IS AN OLD ARREST,arrest,r,R,2.0,clear
speechocean762,test,43,000440035.wav,speechocean_0044,m,6,THREE SIX FOUR SIX,three,th,TH,0.2,unclear
speechocean762,train,2499,096490020.wav,speechocean_9649,m,20,IT'S NOT FIRST PERSON NOW.,person,s,S,0.0,unclear
speechocean762,test,951,014220081.wav,speechocean_1422,m,7,LET'S DRAW LUCY'S NOSE,nose,z,Z,0.0,unclear
speechocean762,test,2465,096400008.wav,speechocean_9640,f,29,"DEATH SHOULD BE VEILED, THE GRAVE SHOULD HAVE ITS RESERVE.",grave,r,R,0.4,unclear
speechocean762,test,785,011860287.wav,speechocean_1186,m,23,NO IT IS YOU WHO MUST BE THANKED,thanked,th,TH,0.0,unclear
speechocean762,train,948,020590144.wav,speechocean_2059,f,21,CAN YOU PUT A STOP TO THIS MADNESS,this,s,S,2.0,clear
speechocean762,train,1996,080570143.wav,speechocean_8057,f,13,IT WAS A FINE NIGHT AND PRESENTLY THE MOON APPEARED,presently,z,Z,1.8,clear
speechocean762,train,2459,096450021.wav,speechocean_9645,f,20,"FOUR, FIVE, SIX, SEVEN, EIGHT, NINE.",six,s,S,0.4,unclear
speechocean762,test,1241,022520036.wav,speechocean_2252,m,20,BUT THAT'S THE WAY IT IS WAS,was,z,Z,1.8,clear
speechocean762,train,2419,096390020.wav,speechocean_9639,m,22,HE HAD NOTHING ELSE HE WANTED TO DO OUT HERE.,nothing,th,TH,2.0,clear
speechocean762,test,107,000930050.wav,speechocean_0093,f,6,SIX NINE TWO SIX,six,s,S,2.0,clear
speechocean762,train,1967,080020008.wav,speechocean_8002,m,23,IT'S GOING TO BE A BUSY WEEK,busy,z,Z,0.2,unclear
speechocean762,train,2078,095560164.wav,speechocean_9556,m,15,WHEN I SEE IT REACH YOUR HAND I FINE,reach,r,R,2.0,clear
speechocean762,train,608,010920065.wav,speechocean_1092,m,8,JAYME SMELLS FRESH FISH,smells,z,Z,1.8,clear
speechocean762,test,2284,096170006.wav,speechocean_9617,f,35,BUT NOW FOR THE FIRST TIME SOMETHING HAD MESSED UP.,messed,s,S,2.0,clear
speechocean762,train,1141,022440039.wav,speechocean_2244,f,20,HE KNOWS BETTER THAN TO TELL ME ABOUT THOSE THINGS,those,z,Z,1.8,clear
speechocean762,train,436,008130340.wav,speechocean_0813,f,20,OH IT IS RICH TO SEE AND HEAR HER,rich,r,R,2.0,clear
speechocean762,train,979,020610343.wav,speechocean_2061,f,20,I REMEMBER THAT SOME BUT STILL NOTHING OF HER,remember,r,R,2.0,clear
speechocean762,test,2422,096330006.wav,speechocean_9633,f,21,IT WAS LIKE THEY WERE ONE PERSON.,was,z,Z,2.0,clear
speechocean762,train,2214,096130016.wav,speechocean_9613,f,33,"I HAVE A GUN TO YOUR HEAD, RIGHT NOW.",your,r,R,0.0,unclear
speechocean762,train,2463,096460005.wav,speechocean_9646,f,21,HIS FATHER HAZARDED ONE GUESS.,his,z,Z,0.0,unclear
speechocean762,test,1375,024510323.wav,speechocean_2451,f,23,NO ANGEL WOULD DO SUCH A THING,thing,th,TH,2.0,clear
speechocean762,test,1338,024410368.wav,speechocean_2441,f,19,THE MOTIVE FOR THE CRIME IS NOT FAR TO SEEK,crime,r,R,2.0,clear
speechocean762,test,1537,030070138.wav,speechocean_3007,m,10,HE PUT HIS ARM ROUND HER,round,r,R,2.0,clear
speechocean762,train,1515,030830129.wav,speechocean_3083,f,10,WHICH DO YOU CARE TO USE,use,z,Z,2.0,clear
speechocean762,test,648,010750043.wav,speechocean_1075,m,7,TWO ZERO ONE SEVEN,seven,s,S,2.0,clear
speechocean762,test,887,014040088.wav,speechocean_1404,m,7,HERE IS PETER'S SOCKS,socks,s,S,0.0,unclear
speechocean762,test,1394,024880258.wav,speechocean_2488,f,21,DO YOU EVER THINK ABOUT THE THINGS YOU SAY,things,th,TH,2.0,clear
speechocean762,train,31,000050083.wav,speechocean_0005,m,6,KATE'S GOT SOME GREY,grey,r,R,0.4,unclear
speechocean762,test,2285,096170007.wav,speechocean_9617,f,35,AND ONCE MORE SHE WAS ALL HIS OWN.,was,z,Z,2.0,clear
speechocean762,train,2104,096040006.wav,speechocean_9604,f,21,I COULD SEE THAT HIS HANDS WERE SHAKING TOO.,his,z,Z,0.0,unclear
speechocean762,train,480,010270117.wav,speechocean_1027,m,37,YELL THE VERY SAME THING,same,s,S,2.0,clear
speechocean762,train,2124,096060005.wav,speechocean_9606,f,21,IN HIS EYES HE ONLY SAW HER.,eyes,z,Z,0.0,unclear
speechocean762,test,948,014220066.wav,speechocean_1422,m,7,DORA GOT SOME CAKE,some,s,S,2.0,clear
speechocean762,test,179,001110173.wav,speechocean_0111,m,6,AND ONE OF FISH PLEASE,please,z,Z,1.8,clear
speechocean762,test,1138,020160347.wav,speechocean_2016,m,19,BUT SHE THOUGHT IT WAS GOING TO BE WORTH IT,thought,th,TH,2.0,clear
speechocean762,test,538,010300325.wav,speechocean_1030,m,27,THE TWENTY THOUSAND POUNDS WERE NOTHING,thousand,th,TH,2.0,clear
speechocean762,train,1232,024020253.wav,speechocean_2402,f,21,SPIRITUAL FORMATION IS NOT SOMETHING WE MASTER,something,th,TH,2.0,clear
speechocean762,train,2220,096140002.wav,speechocean_9614,f,28,I NEVER THOUGHT YOU WOULD BE ONE FOR THE SUBURBS.,thought,th,TH,0.0,unclear
speechocean762,test,2351,096230013.wav,speechocean_9623,m,21,HOW LONG WAS HE GOING TO BE HERE?,was,z,Z,1.8,clear
speechocean762,train,1327,027990160.wav,speechocean_2799,f,20,I HAVE A NEW THING ON THE FRIDGE,thing,th,TH,2.0,clear
speechocean762,test,2379,096260022.wav,speechocean_9626,m,37,HE WAS MORE THAN JUST A FATHER.,was,z,Z,0.0,unclear
speechocean762,test,197,001120156.wav,speechocean_0112,f,6,THE DUCKS WANT SOME BREAD,some,s,S,2.0,clear
speechocean762,test,177,001110141.wav,speechocean_0111,m,6,ANDY SAYS TODAY IS FRIDAY,says,z,Z,1.8,clear
speechocean762,train,630,011970092.wav,speechocean_1197,m,7,LOOK AT MARY'S COAT,mary's,r,R,2.0,clear
speechocean762,test,2128,091180075.wav,speechocean_9118,f,15,AS LONG AS YOU FIND ME WORK I WILL REMAIN,as,z,Z,2.0,clear
speechocean762,train,1960,080020001.wav,speechocean_8002,m,23,BUT THAT'S ANOTHER STORY ALTOGETHER,story,s,S,2.0,clear
speechocean762,train,1268,024300093.wav,speechocean_2430,f,22,THERE IS ALWAYS THE QUESTION OF WHAT WILL FOLLOW,is,z,Z,2.0,clear
speechocean762,test,1610,030600070.wav,speechocean_3060,m,9,BUT WHAT IS THE SOMETHING,something,th,TH,1.8,clear
speechocean762,train,2482,096490003.wav,speechocean_9649,m,20,BEST TO GIVE THEM WHAT THEY WANTED.,best,s,S,2.0,clear
speechocean762,test,707,011090220.wav,speechocean_1109,m,30,ALL HE WANTED TO DO WAS WIN,was,z,Z,1.8,clear
speechocean762,train,1913,069120106.wav,speechocean_6912,m,12,THEN I TOOK HIS CHILD THERE,his,z,Z,1.8,clear
speechocean762,train,504,010290123.wav,speechocean_1029,m,31,THANK YOU FOR MAKING ME FEEL SO ALIVE,so,s,S,2.0,clear
speechocean762,test,1480,029170012.wav,speechocean_2917,m,19,THAT'S THE KIND OF PERSON I LIKE TO DEAL WITH,person,s,S,2.0,clear
speechocean762,test,1388,024880194.wav,speechocean_2488,f,21,SO PLEASE FEEL FREE TO LET US KNOW,free,r,R,2.0,clear
speechocean762,train,88,000360223.wav,speechocean_0036,f,21,I KEEP IT TO BE AMUSED BY THE STUPIDITY,amused,z,Z,0.8,unclear
speechocean762,train,1393,030200101.wav,speechocean_3020,m,9,THIS IS WHY IT DOES SO,does,z,Z,2.0,clear
speechocean762,train,2165,096090008.wav,speechocean_9609,m,27,THERE WAS NO WAY TO TELL FOR SURE.,there,r,R,0.4,unclear
speechocean762,test,2138,091180161.wav,speechocean_9118,f,15,NOTHING REMAINS FOR US BUT WAIT AND HOPE,nothing,th,TH,1.8,clear
speechocean762,test,1389,024880195.wav,speechocean_2488,f,21,WHERE DO YOU THINK IS A GOOD FIT,think,th,TH,2.0,clear
speechocean762,train,296,001350343.wav,speechocean_0135,f,20,I PUT MY ELBOWS ON THE TABLE,elbows,z,Z,1.8,clear
speechocean762,test,769,011810213.wav,speechocean_1181,m,23,EATING RACE WITH A FORK,race,r,R,2.0,clear
speechocean762,test,919,014080362.wav,speechocean_1408,m,22,THERE WAS SOMETHING IN HIS POCKET,something,th,TH,1.8,clear
speechocean762,test,1758,050290167.wav,speechocean_5029,m,11,THERE WAS NOTHING GOOD IN IT FOR ME,nothing,th,TH,2.0,clear
speechocean762,train,2426,096430008.wav,speechocean_9643,f,25,LET US BEGIN ON THOSE DEBTS.,those,z,Z,0.4,unclear
speechocean762,test,97,000920149.wav,speechocean_0092,f,6,JOHN LIKES THE BIG SEE TRAIN NOW,see,s,S,2.0,clear
speechocean762,test,1590,030270093.wav,speechocean_3027,f,8,WAS IT TO COME TO THAT,was,z,Z,2.0,clear
speechocean762,train,1908,069120083.wav,speechocean_6912,m,12,MY FRIENDS FOUND WATER,friends,z,Z,2.0,clear
speechocean762,test,2263,096120004.wav,speechocean_9612,f,20,AND THEN SOMETHING KNOCKED ME OUT OF THE WAY.,something,th,TH,1.8,clear
speechocean762,test,1789,050720076.wav,speechocean_5072,m,10,IT A CLEVER TRICK BUT IT WON'T HOLD WATER,trick,r,R,2.0,clear
speechocean762,test,809,012280243.wav,speechocean_1228,m,26,WOULD BE INTERESTING TO SEE ANOTHER ONE,interesting,r,R,2.0,clear
speechocean762,train,2267,096160008.wav,speechocean_9616,f,28,I DROPPED MY HAND AND PUT IT ON MY SIDE.,dropped,r,R,0.8,unclear
speechocean762,test,2469,096400014.wav,speechocean_9640,f,29,WAITING FOR WHAT? SHE THOUGHT.,thought,th,TH,1.8,clear
speechocean762,test,2473,096400020.wav,speechocean_9640,f,29,AUTHOR NOTE: HELLO AGAIN EVERYONE!,everyone,r,R,2.0,clear
speechocean762,train,2193,096110016.wav,speechocean_9611,f,30,IT WAS THE JAPANESE MAN FROM THE OTHER NIGHT.,japanese,z,Z,0.0,unclear
speechocean762,train,959,020590376.wav,speechocean_2059,f,21,THE REBELS HAD COME UPON HIS LAND,his,z,Z,1.8,clear
speechocean762,test,371,004570256.wav,speechocean_0457,f,21,WHAT IS THE BEST MONTH OF THE YEAR,month,th,TH,2.0,clear
speechocean762,test,1575,030140132.wav,speechocean_3014,m,9,HE DOES NOT KNOW WHAT HE WANTS,does,z,Z,1.8,clear
speechocean762,test,401,005630044.wav,speechocean_0563,f,22,HOWEVER HE IS NOT LEGALLY RESPONSIBLE,responsible,r,R,2.0,clear
speechocean762,test,1949,069020090.wav,speechocean_6902,m,12,I CALLED THIS ONE IN AND GAVE HIM HIS SUPPER,this,s,S,0.4,unclear
speechocean762,test,254,001200168.wav,speechocean_0120,f,19,EASILY ONE OF THE BEST IN THE WORLD,easily,z,Z,2.0,clear
speechocean762,test,2229,096080014.wav,speechocean_9608,f,30,IT WAS SOMETHING MORE THAN THAT.,something,s,S,0.8,unclear
speechocean762,train,2329,096250011.wav,speechocean_9625,f,25,BUT THERE WAS SO MUCH MORE TO COME.,there,r,R,0.4,unclear
speechocean762,train,2044,090700045.wav,speechocean_9070,f,15,AN IMPORTANT PRODUCT SUCH AS THIS,as,z,Z,2.0,clear
speechocean762,train,954,020590274.wav,speechocean_2059,f,21,THIS WAS ONLY THE START OF THE TRAIL,trail,r,R,2.0,clear
speechocean762,train,153,000540111.wav,speechocean_0054,m,6,MARY CAN SEE THE THIEF,thief,th,TH,2.0,clear
speechocean762,test,307,001490056.wav,speechocean_0149,f,7,LILLY LATE A LITTLE RICE,rice,s,S,2.0,clear
speechocean762,train,1368,030020100.wav,speechocean_3002,m,9,I KNOW THAT HE IS SURE OF IT,is,z,Z,2.0,clear
speechocean762,test,582,010460030.wav,speechocean_1046,m,7,TWO ZERO SIX FOUR,six,s,S,2.0,clear
speechocean762,test,2440,096350006.wav,speechocean_9635,f,24,"THERE IS NO END TO THIS, IS THERE?",is,z,Z,2.0,clear
speechocean762,test,1863,054320024.wav,speechocean_5432,f,11,HIS KIND WILL COME FIRST AND BETTER ONES AFTER,his,z,Z,0.0,unclear
speechocean762,train,1281,024500021.wav,speechocean_2450,f,19,HE AND HIS PARENTS SAY THEY ARE NO LONGER SPEAKING,say,s,S,2.0,clear
speechocean762,test,1332,024410241.wav,speechocean_2441,f,19,WHY DO YOU WANT TO REPLACE HIM,replace,r,R,2.0,clear
speechocean762,test,1795,050720136.wav,speechocean_5072,m,10,IS IT ALL TOO LATE,is,z,Z,2.0,clear
speechocean762,test,1201,021120059.wav,speechocean_2112,f,20,WE WANT OUR TEAMS TO REMAIN WHERE THEY ARE,teams,z,Z,1.8,clear
speechocean762,train,677,012600345.wav,speechocean_1260,m,25,WE PROFIT FROM THE WORK OF THE SPECIALISTS,profit,r,R,2.0,clear
speechocean762,train,1128,022420146.wav,speechocean_2242,m,20,THE SPRING MARKET IS STRONG,is,z,Z,1.8,clear
speechocean762,test,2028,085810078.wav,speechocean_8581,f,15,IF THE THING WAS TRUE IT WAS TERRIBLE,thing,th,TH,1.8,clear
speechocean762,test,472,007650254.wav,speechocean_0765,m,20,EVERYTHING IS IN GOD'S WORD,everything,th,TH,1.8,clear
speechocean762,train,1140,022440038.wav,speechocean_2244,f,20,INSURANCE IS A MAJOR CONSIDERATION IN MOVING,consideration,r,R,2.0,clear
speechocean762,train,2319,096240021.wav,speechocean_9624,m,29,SHE HAD MORE THAN ONCE TO REMIND HIM OF THIS.,remind,r,R,0.0,unclear
speechocean762,test,258,001200338.wav,speechocean_0120,f,19,BUT THE SILENCE WAS DIFFICULT,was,z,Z,2.0,clear
speechocean762,test,2430,096330014.wav,speechocean_9633,f,21,I JUST WANT HER BACK.,just,s,S,2.0,clear
speechocean762,train,1476,030490142.wav,speechocean_3049,m,9,IT IS A LONG STORY,story,s,S,2.0,clear
speechocean762,train,2084,096000006.wav,speechocean_9600,f,28,IT WAS LIKE THEY WERE LOST OR SOMETHING.,was,z,Z,0.0,unclear
speechocean762,test,2217,096010021.wav,speechocean_9601,m,25,HE SHRUGGED ME OFF LIKE I WAS NOTHING.,shrugged,r,R,0.0,unclear
speechocean762,train,462,010120071.wav,speechocean_1012,m,29,I WAS ALL OVER HIM IN THE SECOND SET,was,z,Z,1.8,clear
speechocean762,test,1044,015030015.wav,speechocean_1503,m,7,SO SANDY WENT TO FIND THE SUPER,so,s,S,2.0,clear
speechocean762,train,2251,096150018.wav,speechocean_9615,f,21,"HE, ONE THE OTHER HAND, WAS DIFFERENT.",different,r,R,0.8,unclear
speechocean762,train,2494,096490015.wav,speechocean_9649,m,20,THINGS ARE MOVING ALONG SO FAST.,things,z,Z,1.8,clear
speechocean762,train,2306,096240007.wav,speechocean_9624,m,29,THAT IS THE WAY WE MUST BE IN THIS BUSINESS.,business,z,Z,0.0,unclear
speechocean762,test,224,001140054.wav,speechocean_0114,m,6,THREE FOUR THREE NINE,three,th,TH,2.0,clear
speechocean762,train,1853,061210129.wav,speechocean_6121,f,11,OF COURSE I KNOW THAT ALL THIS IS VERY SERIOUS,serious,r,R,2.0,clear
speechocean762,train,1555,032080119.wav,speechocean_3208,f,9,SURELY THAT IS NOT TOO LONG TO WAIT,is,z,Z,1.8,clear
speechocean762,test,532,010300217.wav,speechocean_1030,m,27,AND KEEP IN TOUCH WITH HER,with,th,TH,2.0,clear
speechocean762,test,2222,096080006.wav,speechocean_9608,f,30,"THEY WERE ALREADY IN, AND SEEMED LIKE THEY SAW NOTHING.",already,r,R,0.0,unclear
speechocean762,test,929,014200207.wav,speechocean_1420,m,25,PLUS IS NOW ON THE LINE UP,plus,s,S,2.0,clear
speechocean762,test,2470,096400016.wav,speechocean_9640,f,29,"HER EYES, USUALLY SO GENTLE, FLASHED FIRE.",eyes,z,Z,0.0,unclear
speechocean762,train,594,010640280.wav,speechocean_1064,m,26,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,it's,s,S,2.0,clear
speechocean762,train,938,020360312.wav,speechocean_2036,f,21,IT REMAINS THE STANDARD THE RULE THE TERM OF COMPARISON,remains,z,Z,1.8,clear
speechocean762,test,2356,096230018.wav,speechocean_9623,m,21,"WE MUST THINK OF THE GOOD, AND NOT THE EVIL.",think,th,TH,2.0,clear
speechocean762,test,2402,096310003.wav,speechocean_9631,m,26,THERE WAS SOMETHING IN FRONT OF HER.,front,r,R,0.0,unclear
speechocean762,train,930,020360202.wav,speechocean_2036,f,21,I THOUGHT I HAD LOST MY PHONE,thought,th,TH,2.0,clear
speechocean762,test,2119,091070175.wav,speechocean_9107,m,15,I SEE YOU ALL SWING IN A ROPE,rope,r,R,2.0,clear
speechocean762,train,1297,024500333.wav,speechocean_2450,f,19,AS FOR THE FINAL THREE,three,th,TH,1.8,clear
speechocean762,train,406,007390119.wav,speechocean_0739,m,20,NOTHING TO DO WITH HAVING A BABY,nothing,th,TH,2.0,clear
speechocean762,test,1734,050170132.wav,speechocean_5017,f,10,NO SHE MUST JUST WAIT AND SEE WHAT WOULD HAPPEN,just,s,S,2.0,clear
speechocean762,train,2022,090340021.wav,speechocean_9034,f,15,BUT YOUR FRIENDS ARE PROUD AND RICH,friends,r,R,2.0,clear
speechocean762,train,2034,090340126.wav,speechocean_9034,f,15,I AM NO LONGER A PARTNER IN THE HOUSE,house,s,S,2.0,clear
speechocean762,train,803,014190030.wav,speechocean_1419,m,7,SIX TWO THREE THREE,three,th,TH,0.8,unclear
speechocean762,test,2427,096330011.wav,speechocean_9633,f,21,THIS WAS NOT IN HIS MIND.,this,s,S,0.0,unclear
speechocean762,train,964,020610122.wav,speechocean_2061,f,20,THIS IS A NATURAL PART OF LIFE,natural,r,R,2.0,clear
speechocean762,test,871,013340255.wav,speechocean_1334,m,29,THIS IS GOING TO BE A BUSY EVENING,busy,z,Z,2.0,clear
speechocean762,test,1050,015030082.wav,speechocean_1503,m,7,TIM LIKES THE OLD DRESS,likes,s,S,2.0,clear
speechocean762,test,692,010990218.wav,speechocean_1099,m,43,CHANGE IS PART OF GROWING,is,z,Z,1.8,clear
speechocean762,train,422,008130091.wav,speechocean_0813,f,20,THREE OF THE VICTIMS WERE LISTED IN SERIOUS CONDITION,three,r,R,2.0,clear
speechocean762,test,1061,020020032.wav,speechocean_2002,f,28,SHE PLANS TO RETURN TO THE CLASSROOM NEXT FALL,classroom,r,R,2.0,clear
speechocean762,train,2462,096460004.wav,speechocean_9646,f,21,THE MOON WOULD NOT RISE TILL LATER.,rise,z,Z,0.4,unclear
speechocean762,test,2288,096170010.wav,speechocean_9617,f,35,THERE WAS NO OTHER WAY AROUND IT!,around,r,R,0.0,unclear
speechocean762,test,2,000030040.wav,speechocean_0003,m,6,TWO SIX FOUR EIGHT,four,r,R,1.8,clear
speechocean762,train,1616,038370153.wav,speechocean_3837,f,12,HE LOOK UP WITH AN IDEA IN HIS EYES,with,th,TH,1.8,clear
speechocean762,test,941,014220003.wav,speechocean_1422,m,7,MARY IS GOING TO SEE DOG,mary,r,R,2.0,clear
speechocean762,test,753,011560269.wav,speechocean_1156,m,33,I NEED TO DO SOMETHING WITH MY LIFE,something,th,TH,2.0,clear
speechocean762,test,1885,055470080.wav,speechocean_5547,m,11,TAKE HERE AND NO SMALL PART SHOULD BE THEIR,small,s,S,2.0,clear
speechocean762,train,1056,021700291.wav,speechocean_2170,f,22,THAT WAS A GREAT CHAPTER,great,r,R,2.0,clear
speechocean762,test,1465,028970057.wav,speechocean_2897,m,20,BOTH PLAYERS HOWEVER WERE AFFECTIES IN THE FOURTH QUARTER,fourth,th,TH,2.0,clear
speechocean762,train,860,014470007.wav,speechocean_1447,m,7,IT IS A VERY BOSSY TURKEY,is,z,Z,1.8,clear
speechocean762,test,2311,096180014.wav,speechocean_9618,f,24,I ALWAYS THOUGHT HE WAS A GOOD PERSON.,was,z,Z,2.0,clear
speechocean762,test,2177,095550146.wav,speechocean_9555,f,15,WE MIGHT PICK UP SOME POINTS,points,s,S,2.0,clear
speechocean762,train,1218,023800363.wav,speechocean_2380,f,21,THUS FAR THEREFORE ALL WAS WELL,was,z,Z,1.8,clear
speechocean762,test,2331,096220012.wav,speechocean_9622,f,20,HE CLOSED HIS EYES AS HE WALKED.,closed,z,Z,0.0,unclear
speechocean762,test,1858,054280148.wav,speechocean_5428,f,11,BUT WE KNOW NOTHING OF HIM,nothing,th,TH,1.8,clear
speechocean762,train,1664,052180041.wav,speechocean_5218,f,12,I HAVE DONE AS WELL AS I COULD,as,z,Z,1.8,clear
speechocean762,train,2201,096130002.wav,speechocean_9613,f,33,THAT WAS ALL HE COULD THINK.,think,th,TH,2.0,clear
speechocean762,test,483,008110107.wav,speechocean_0811,f,20,I WAS TURNED AROUND TO GET THE PLANE THAT FIRED,fired,r,R,2.0,clear
speechocean762,train,1135,022420306.wav,speechocean_2242,m,20,IT IS MY LOVE THAT IS BOLD,is,z,Z,1.8,clear
speechocean762,train,1123,022420073.wav,speechocean_2242,m,20,YET ALL IT TAKES IS THREE TWO ONE,is,z,Z,1.8,clear
speechocean762,test,2233,096080021.wav,speechocean_9608,f,30,WHAT WAS THERE AFTER THIS WHICH HE MIGHT NOT DO?,this,s,S,2.0,clear
speechocean762,train,1084,022080116.wav,speechocean_2208,f,20,NOT THE SAME BUT IT IS DELICIOUS,is,z,Z,1.8,clear
speechocean762,train,1154,022440312.wav,speechocean_2244,f,20,IT'S AS STEADY AS A ROCK,rock,r,R,2.0,clear
speechocean762,test,2004,081530023.wav,speechocean_8153,f,14,YOU WILL NOT GET THE HANDSOME LOOKS,handsome,s,S,2.0,clear
speechocean762,train,291,001350243.wav,speechocean_0135,f,20,READY TO BE AT THE LAKE,ready,r,R,2.0,clear
speechocean762,test,2189,095580088.wav,speechocean_9558,m,15,PUT THESE CONSIDERATIONS BEFORE HER FROM ME THEN,from,r,R,2.0,clear
speechocean762,test,83,000920025.wav,speechocean_0092,f,6,SIX FIVE TWO SEVEN,six,s,S,2.0,clear
speechocean762,test,1733,050170131.wav,speechocean_5017,f,10,LEAVE IT WHERE IT'S IT'S AND BEGIN ABOUT YOURSELF,it's,s,S,0.8,unclear
speechocean762,train,1211,023800278.wav,speechocean_2380,f,21,I WAS ABLE TO DEFEND AGAINST IT SUCCESSFULLY,successfully,s,S,2.0,clear
speechocean762,train,877,014470141.wav,speechocean_1447,m,7,JACK IS NOT A REAL BASEBALL PLAYER,is,z,Z,2.0,clear
speechocean762,test,1149,020270108.wav,speechocean_2027,m,8,DADDY IS LIKE A BIG TOBOGGAN,is,z,Z,1.8,clear
speechocean762,test,2381,096290002.wav,speechocean_9629,f,25,WHAT I DO KNOW IS THIS.,is,z,Z,2.0,clear
speechocean762,test,1806,052200066.wav,speechocean_5220,m,11,THERE IS NOTHING AT ALL,nothing,th,TH,1.8,clear
speechocean762,test,336,001570324.wav,speechocean_0157,f,21,HERE IS A GENUINE MAN KING WAS THINKING,thinking,th,TH,2.0,clear
speechocean762,train,1975,080020016.wav,speechocean_8002,m,23,CHEERS TO A GREAT GROUP,cheers,z,Z,1.8,clear
speechocean762,test,945,014220044.wav,speechocean_1422,m,7,FOUR FIVE ZERO THREE,three,th,TH,0.0,unclear
speechocean762,train,1022,021680048.wav,speechocean_2168,f,20,HE WILL BE EXPECTED TO IMPROVE IN BOTH AREAS,both,th,TH,1.8,clear
speechocean762,train,1591,036360106.wav,speechocean_3636,m,9,YES IT WAS ALL RIGHT THIS TIME,was,z,Z,1.8,clear
speechocean762,test,2367,096260009.wav,speechocean_9626,m,37,"HE THEN WALKED FROM THERE, OUT OF THAT ROOM.",there,r,R,0.0,unclear
speechocean762,train,2088,096000010.wav,speechocean_9600,f,28,I THOUGHT I WOULD NEVER SMILE AGAIN.,thought,th,TH,0.8,unclear
speechocean762,train,923,020360055.wav,speechocean_2036,f,21,THAT'S THE WAY THE SYSTEM IS SUPPOSED TO WORK,is,z,Z,1.8,clear
speechocean762,train,974,020610291.wav,speechocean_2061,f,20,DO YOU HAVE A BATHROOM,bathroom,th,TH,2.0,clear
speechocean762,train,908,020340071.wav,speechocean_2034,m,8,PETER NEEDS NEW SHOES,needs,z,Z,2.0,clear
speechocean762,test,1295,023550260.wav,speechocean_2355,m,20,I THOUGHT IT'S WAS A FUN FACT,thought,th,TH,2.0,clear
speechocean762,test,2482,096470004.wav,speechocean_9647,f,20,THIS WAS LIKE STRIKING THEIR FLAG.,was,z,Z,0.0,unclear
